timestamp,camera,object,confidence,x1,y1,x2,y2
2025-11-25 21:44:29.767,cam1,watch,0.2568042278289795,3,4,407,360
2025-11-25 21:44:29.950,cam1,watch,0.5722065567970276,202,260,243,296
2025-11-25 21:44:29.950,cam1,watch,0.25727102160453796,3,4,407,360
2025-11-25 21:44:30.108,cam1,phone,0.25314971804618835,132,322,194,356
2025-11-25 21:44:30.963,cam1,watch,0.2957160174846649,204,261,244,292
2025-11-25 21:44:30.963,cam1,watch,0.2518436014652252,2,6,406,360
2025-11-25 21:44:31.274,cam1,watch,0.25196123123168945,2,6,406,360
2025-11-25 21:44:31.392,cam1,watch,0.3812175989151001,201,259,239,298
2025-11-25 21:44:31.540,cam1,watch,0.25974714756011963,2,6,405,360
2025-11-25 21:44:31.902,cam1,watch,0.29857784509658813,2,6,409,360
2025-11-25 21:44:32.055,cam1,watch,0.31283509731292725,2,5,409,360
2025-11-25 21:44:32.188,cam1,watch,0.3169224262237549,2,6,409,360
2025-11-25 21:44:32.320,cam1,watch,0.3135211765766144,2,6,409,360
2025-11-25 21:44:32.465,cam1,watch,0.31809136271476746,2,6,409,360
2025-11-25 21:44:32.638,cam1,watch,0.3284432888031006,2,6,408,360
2025-11-25 21:44:32.764,cam1,watch,0.3244597613811493,2,6,408,360
2025-11-25 21:44:32.895,cam1,watch,0.3315924108028412,2,5,408,360
2025-11-25 21:44:32.988,cam1,watch,0.31637999415397644,2,6,408,360
2025-11-25 21:44:33.155,cam1,watch,0.34348514676094055,2,5,408,360
2025-11-25 21:44:33.275,cam1,watch,0.3406769931316376,2,5,407,360
2025-11-25 21:44:33.417,cam1,watch,0.3336305022239685,2,5,407,360
2025-11-25 21:44:33.564,cam1,watch,0.33817124366760254,2,5,408,360
2025-11-25 21:44:33.703,cam1,watch,0.3327692151069641,2,5,408,360
2025-11-25 21:44:33.835,cam1,watch,0.3549087941646576,2,5,407,360
2025-11-25 21:44:33.964,cam1,watch,0.26099279522895813,2,5,403,360
2025-11-25 21:44:34.125,cam1,watch,0.26832112669944763,2,5,403,360
2025-11-25 21:44:34.230,cam1,watch,0.2646445333957672,2,5,403,360
2025-11-25 21:44:34.360,cam1,watch,0.25461944937705994,2,5,403,360
2025-11-25 21:44:34.493,cam1,watch,0.27216944098472595,2,5,404,360
2025-11-25 21:44:34.659,cam1,watch,0.27500706911087036,2,5,404,360
2025-11-25 21:44:34.890,cam1,watch,0.2581285238265991,2,6,405,360
2025-11-25 21:44:35.159,cam1,watch,0.25339922308921814,2,6,405,360
2025-11-25 21:44:35.275,cam1,watch,0.25734153389930725,2,6,405,360
2025-11-25 21:44:35.425,cam1,watch,0.2600919306278229,2,6,406,360
2025-11-25 21:44:35.731,cam1,watch,0.26123759150505066,2,6,406,360
2025-11-25 21:44:35.876,cam1,watch,0.2685233950614929,2,5,406,360
2025-11-25 21:44:36.004,cam1,phone,0.2870926856994629,245,275,296,356
2025-11-25 21:44:36.443,cam1,phone,0.27849623560905457,135,318,199,356
2025-11-25 21:44:36.560,cam1,phone,0.2675999402999878,130,307,201,356
2025-11-25 21:44:37.541,cam1,phone,0.27370011806488037,245,274,296,356
2025-11-25 21:44:37.791,cam1,phone,0.25901487469673157,245,274,296,356
2025-11-25 21:44:38.761,cam1,watch,0.27834999561309814,2,7,401,360
2025-11-25 21:44:38.910,cam1,watch,0.2671487331390381,2,7,402,360
2025-11-25 21:44:39.041,cam1,watch,0.25514236092567444,2,7,402,360
2025-11-25 21:44:39.167,cam1,watch,0.2697451710700989,2,7,401,360
2025-11-25 21:44:39.308,cam1,watch,0.2535025179386139,2,7,402,360
2025-11-25 21:44:39.433,cam1,watch,0.2675187885761261,2,7,402,360
2025-11-25 21:44:39.555,cam1,watch,0.2654387950897217,2,7,402,360
2025-11-25 21:44:39.699,cam1,watch,0.26788848638534546,2,7,402,360
2025-11-25 21:44:39.826,cam1,watch,0.26176008582115173,3,5,403,360
2025-11-25 21:44:39.935,cam1,phone,0.30609893798828125,248,273,297,356
2025-11-25 21:44:40.189,cam1,watch,0.2760487496852875,214,256,254,288
2025-11-25 21:44:40.339,cam1,watch,0.2518231272697449,215,256,255,289
2025-11-25 21:44:40.868,cam1,watch,0.28012797236442566,220,253,273,303
2025-11-25 21:44:41.205,cam1,watch,0.5446184277534485,226,256,273,302
